0.42463,-7.3244
-0.55125,-6.0189
-9.4009,-4.5923
-4.1313,3.6767
-3.2194,5.3028
7.1017,-1.1075
-4.984,-12.093
7.8959,-0.94565
-2.1033,-12.112
9.7995,1.4643
2.799,-8.2258
3.6816,-3.5135
6.8456,-10.851
-1.9075,6.7547
-11.229,9.2983
